date,name,country,value
2019-12-01,Felix Monsen,CAN,0
2019-12-01,Stefan Brennsteiner,CAN,0
2019-12-01,Jan Zabystran,CAN,0
2019-12-01,Christoph Krenn,CAN,0
2019-12-01,Florian Loriot,CAN,0
2019-12-01,Johannes Kroell,CAN,0
2019-12-01,Nicolas Raffort,CAN,0
2019-12-01,Samu Torsti,CAN,0
2019-12-01,Florian Schieder,CAN,0
2019-12-01,Simon Maurberger,CAN,0
2019-12-01,Fabian Wilkens Solheim,CAN,0
2019-12-01,River Radamus,CAN,0
2019-12-01,Adam Zampa,CAN,0
2019-12-01,Blaise Giezendanner,CAN,0
2019-12-01,Jean-Baptiste Grange,CAN,0
2019-12-01,Atle Lie McGrath,CAN,0
2019-12-01,Guglielmo Bosca,CAN,0
2019-12-06,Jean-Baptiste Grange,USA,0
2019-12-06,Blaise Giezendanner,USA,0
2019-12-06,Fabio Gstrein,USA,0
2019-12-06,Timon Haugan,USA,0
2019-12-06,Dominik Stehle,USA,0
2019-12-06,Johannes Strolz,USA,0
2019-12-06,Marc Rochat,USA,0
2019-12-06,Jonathan Nordbotten,USA,0
2019-12-06,Julien Lizeroux,USA,0
2019-12-06,Reto Schmidiger,USA,0
2019-12-06,Aleksandr Andrienko,USA,0
2019-12-06,Giovanni Borsotti,USA,0
2019-12-06,Tommaso Sala,USA,0
2019-12-06,Gilles Roulin,USA,10
2019-12-06,Fabian Wilkens Solheim,USA,0
2019-12-06,Pavel Trikhichev,USA,17
2019-12-06,Ted Ligety,USA,48
2019-12-06,Stefan Brennsteiner,USA,0
2019-12-06,Adam Zampa,USA,0
2019-12-06,River Radamus,USA,0
2019-12-06,Atle Lie McGrath,USA,0
2019-12-06,Simon Maurberger,USA,0
2019-12-06,James Crawford,USA,10
2019-12-06,Samu Torsti,USA,0
2019-12-06,Johannes Kroell,USA,0
2019-12-06,Florian Loriot,USA,0
2019-12-06,Jan Zabystran,USA,0
2019-12-06,Florian Schieder,USA,0
2019-12-06,Guglielmo Bosca,USA,0
2019-12-06,Adrian Smiseth Sejersted,USA,35
2019-12-06,Nicolas Raffort,USA,0
2019-12-06,Ralph Weber,USA,0
2019-12-06,Remy Falgoux,USA,0
2019-12-06,Thomas Dressen,USA,130
2019-12-06,Markus Monsen,USA,0
2019-12-06,Daniel Hemetsberger,USA,0
2019-12-06,Valentin Giraud Moine,USA,0
2019-12-06,Mauro Caviezel,USA,145
2019-12-06,Marco Odermatt,USA,170
2019-12-06,Mattia Casse,USA,71
2019-12-06,Sam Mulligan,USA,0
2019-12-06,Matteo Marsaglia,USA,2
2019-12-06,Alexis Pinturault,USA,150
2019-12-06,Gino Caviezel,USA,35
2019-12-06,Steven Nyman,USA,42
2019-12-06,Max Franz,USA,28
2019-12-06,Aleksander Aamodt Kilde,USA,152
2019-12-06,Matthias Mayer,USA,221
2019-12-06,Martin Cater,USA,10
2019-12-06,Alexander Prast,USA,0
2019-12-06,Raphael Haaser,USA,0
2019-12-06,Federico Liberatore,USA,0
2019-12-06,Vincent Kriechmayr,USA,132
2019-12-06,Marco Pfiffner,USA,0
2019-12-06,Manuel Schmid,USA,0
2019-12-06,Cameron Alexander,USA,0
2019-12-06,Davide Cazzaniga,USA,0
2019-12-06,Lars Roesti,USA,0
2019-12-06,Travis Ganong,USA,88
2019-12-06,Dong-Hyun Jung,USA,0
2019-12-06,Kjetil Jansrud,USA,88
2019-12-06,Christof Innerhofer,USA,0
2019-12-06,Roy Piccard,USA,0
2019-12-06,Adrian Pertl,USA,0
2019-12-06,Sebastian Holzmann,USA,0
2019-12-06,Daniele Sorio,USA,0
2019-12-06,Anton Tremmel,USA,0
2019-12-06,Thomas Tumler,USA,42
2019-12-06,Trevor Philp,USA,10
2019-12-06,Stian Saugestad,USA,0
2019-12-06,Daniel Yule,USA,60
2019-12-06,Ryan Cochran-Siegle,USA,48
2019-12-06,Rasmus Windingstad,USA,31
2019-12-06,Ramon Zenhaeusern,USA,50
2019-12-06,Andre Myhrer,USA,45
2019-12-06,Kristoffer Jakobsen,USA,40
2019-12-06,Christian Hirschbuehel,USA,36
2019-12-06,Linus Strasser,USA,32
2019-12-06,Sebastian-Foss Solevaag,USA,29
2019-12-06,Michael Matt,USA,24
2019-12-06,Alex Vinatzer,USA,22
2019-12-06,Sandro Simonet,USA,20
2019-12-06,Istok Rodes,USA,18
2019-12-06,Filip Zubcic,USA,15
2019-12-06,Luca Aerni,USA,14
2019-12-06,Loic Meillard,USA,14
2019-12-06,Elias Kolega,USA,12
2019-12-06,Marc Digruber,USA,11
2019-12-06,Tanguy Nef,USA,9
2019-12-06,Clement Noel,USA,80
2019-12-06,Nils Allegre,USA,31
2019-12-06,Andreas Sander,USA,32
2019-12-06,Victor Muffat Jeandet,USA,3
2019-12-06,Thibaut Favrot,USA,6
2019-12-06,Cedric Noger,USA,7
2019-12-06,Justin Murisier,USA,8
2019-12-06,Manfred Moelgg,USA,37
2019-12-06,Roland Leitinger,USA,12
2019-12-06,Henrik Kristoffersen,USA,113
2019-12-06,Matts Olsson,USA,14
2019-12-06,Stefan Luitz,USA,15
2019-12-06,Manuel Feller,USA,38
2019-12-06,Stefan Hadalin,USA,8
2019-12-06,Leif Kristian Haugen,USA,30
2019-12-06,Erik Read,USA,36
2019-12-06,Lucas Braathen,USA,40
2019-12-06,Tommy Ford,USA,50
2019-12-06,Zan Kranjec,USA,70
2019-12-06,Mathieu Faivre,USA,80
2019-12-06,Beat Feuz,USA,92
2019-12-06,Alexander Schmid,USA,4
2019-12-06,Miha Hrobat,USA,15
2019-12-06,Hannes Reichelt,USA,43
2019-12-06,Luca De Aliprandini,USA,32
2019-12-06,Marco Schwarz,USA,6
2019-12-06,Christoph Krenn,USA,0
2019-12-06,Carlo Janka,USA,73
2019-12-06,Dominik Paris,USA,180
2019-12-06,Luke Winters,USA,0
2019-12-06,David Ryding,USA,0
2019-12-06,Armand Marchant,USA,3
2019-12-06,Alexandr Horoshilov,USA,0
2019-12-06,Othmar Striedinger,USA,8
2019-12-06,Bryce Bennett,USA,8
2019-12-06,Christian Walder,USA,24
2019-12-06,Benjamin Thomsen,USA,1
2019-12-06,Niels Hintermann,USA,8
2019-12-06,Jared Goldberg,USA,1
2019-12-06,Hannes Zingerle,USA,0
2019-12-06,Brice Roger,USA,5
2019-12-06,Stefan Rogentin,USA,4
2019-12-06,Bostjan Kline,USA,2
2019-12-06,Peter Fill,USA,2
2019-12-06,Stefano Gross,USA,0
2019-12-06,Dominik Raschner,USA,0
2019-12-06,Urs Kryenbuehl,USA,0
2019-12-06,Alexander Koell,USA,0
2019-12-06,Brodie Seger,USA,15
2019-12-06,Christopher Neumayer,USA,0
2019-12-06,Albert Popov,USA,0
2019-12-06,Dominik Schwaiger,USA,0
2019-12-06,Matthieu Bailet,USA,10
2019-12-06,Emanuele Buzzi,USA,32
2019-12-06,Matej Vidovic,USA,0
2019-12-06,Klemen Kosi,USA,22
2019-12-06,Stefan Babinsky,USA,0
2019-12-06,Felix Monsen,USA,0
2019-12-06,Mattias Roenngren,USA,0
2019-12-06,Daniel Danklmaier,USA,13
2019-12-06,Maxence Muzaton,USA,15
2019-12-06,Josef Ferstl,USA,25
2019-12-06,Romed Baumann,USA,16
2019-12-06,Giuliano Razzoli,USA,0
2019-12-06,Riccardo Tonetti,USA,0
2019-12-06,Johan Clarey,USA,26
2019-12-06,Adrien Theaux,USA,58
2019-12-06,Cyprien Sarrazin,USA,0
2019-12-06,Nils Mani,USA,0
2019-12-06,Fritz Dopfer,USA,0
2019-12-06,Samuel Dupratt,USA,0
2019-12-07,Julien Lizeroux,USA,0
2019-12-07,Hannes Reichelt,USA,93
2019-12-07,Ralph Weber,USA,0
2019-12-07,Aleksandr Andrienko,USA,0
2019-12-07,Giovanni Borsotti,USA,0
2019-12-07,Alexander Prast,USA,0
2019-12-07,Reto Schmidiger,USA,0
2019-12-07,Florian Loriot,USA,0
2019-12-07,Dominik Stehle,USA,0
2019-12-07,Jan Zabystran,USA,0
2019-12-07,Johannes Kroell,USA,0
2019-12-07,Florian Schieder,USA,0
2019-12-07,Guglielmo Bosca,USA,0
2019-12-07,Marco Pfiffner,USA,0
2019-12-07,Blaise Giezendanner,USA,0
2019-12-07,Alexander Schmid,USA,4
2019-12-07,Jean-Baptiste Grange,USA,0
2019-12-07,Timon Haugan,USA,0
2019-12-07,Nicolas Raffort,USA,0
2019-12-07,Tommaso Sala,USA,0
2019-12-07,Johannes Strolz,USA,0
2019-12-07,Marc Rochat,USA,0
2019-12-07,Jonathan Nordbotten,USA,0
2019-12-07,Fabio Gstrein,USA,0
2019-12-07,Samu Torsti,USA,0
2019-12-07,Adrian Pertl,USA,0
2019-12-07,Cameron Alexander,USA,0
2019-12-07,Daniel Yule,USA,60
2019-12-07,Adrian Smiseth Sejersted,USA,80
2019-12-07,Ramon Zenhaeusern,USA,50
2019-12-07,Andre Myhrer,USA,45
2019-12-07,Ryan Cochran-Siegle,USA,88
2019-12-07,Kristoffer Jakobsen,USA,40
2019-12-07,Clement Noel,USA,80
2019-12-07,Christian Hirschbuehel,USA,36
2019-12-07,Dominik Schwaiger,USA,36
2019-12-07,Linus Strasser,USA,32
2019-12-07,Sebastian-Foss Solevaag,USA,29
2019-12-07,Michael Matt,USA,24
2019-12-07,Alex Vinatzer,USA,22
2019-12-07,Niels Hintermann,USA,11
2019-12-07,Aleksander Aamodt Kilde,USA,188
2019-12-07,Manuel Schmid,USA,0
2019-12-07,Valentin Giraud Moine,USA,0
2019-12-07,Markus Monsen,USA,0
2019-12-07,Davide Cazzaniga,USA,0
2019-12-07,Lars Roesti,USA,0
2019-12-07,Dong-Hyun Jung,USA,0
2019-12-07,Anton Tremmel,USA,0
2019-12-07,Victor Muffat Jeandet,USA,3
2019-12-07,Christof Innerhofer,USA,0
2019-12-07,Daniel Hemetsberger,USA,0
2019-12-07,Roy Piccard,USA,0
2019-12-07,Sebastian Holzmann,USA,0
2019-12-07,Remy Falgoux,USA,0
2019-12-07,Daniele Sorio,USA,0
2019-12-07,Federico Liberatore,USA,0
2019-12-07,Raphael Haaser,USA,0
2019-12-07,Sam Mulligan,USA,0
2019-12-07,Simon Maurberger,USA,0
2019-12-07,Atle Lie McGrath,USA,0
2019-12-07,Stefan Babinsky,USA,0
2019-12-07,River Radamus,USA,0
2019-12-07,Elias Kolega,USA,12
2019-12-07,Marc Digruber,USA,11
2019-12-07,Tanguy Nef,USA,9
2019-12-07,Stefan Hadalin,USA,8
2019-12-07,Pavel Trikhichev,USA,17
2019-12-07,Marco Schwarz,USA,6
2019-12-07,Henrik Kristoffersen,USA,113
2019-12-07,Roland Leitinger,USA,12
2019-12-07,Nils Mani,USA,2
2019-12-07,Romed Baumann,USA,18
2019-12-07,Armand Marchant,USA,3
2019-12-07,Travis Ganong,USA,88
2019-12-07,Josef Ferstl,USA,25
2019-12-07,Emanuele Buzzi,USA,32
2019-12-07,Klemen Kosi,USA,22
2019-12-07,Loic Meillard,USA,14
2019-12-07,Luca Aerni,USA,14
2019-12-07,Filip Zubcic,USA,15
2019-12-07,Beat Feuz,USA,192
2019-12-07,Alexis Pinturault,USA,150
2019-12-07,Mathieu Faivre,USA,80
2019-12-07,Zan Kranjec,USA,70
2019-12-07,Tommy Ford,USA,50
2019-12-07,Ted Ligety,USA,48
2019-12-07,Lucas Braathen,USA,40
2019-12-07,Erik Read,USA,36
2019-12-07,Istok Rodes,USA,18
2019-12-07,Luca De Aliprandini,USA,32
2019-12-07,Leif Kristian Haugen,USA,30
2019-12-07,Manuel Feller,USA,38
2019-12-07,Marco Odermatt,USA,170
2019-12-07,Rasmus Windingstad,USA,31
2019-12-07,Matthias Mayer,USA,221
2019-12-07,Stefan Luitz,USA,15
2019-12-07,Matts Olsson,USA,14
2019-12-07,Gino Caviezel,USA,35
2019-12-07,Manfred Moelgg,USA,37
2019-12-07,Thomas Tumler,USA,42
2019-12-07,Vincent Kriechmayr,USA,212
2019-12-07,Alexandr Horoshilov,USA,0
2019-12-07,David Ryding,USA,0
2019-12-07,Luke Winters,USA,0
2019-12-07,Matej Vidovic,USA,0
2019-12-07,Fritz Dopfer,USA,0
2019-12-07,Riccardo Tonetti,USA,0
2019-12-07,Giuliano Razzoli,USA,0
2019-12-07,Albert Popov,USA,0
2019-12-07,Felix Monsen,USA,0
2019-12-07,Thibaut Favrot,USA,6
2019-12-07,Trevor Philp,USA,10
2019-12-07,Samuel Dupratt,USA,0
2019-12-07,Stian Saugestad,USA,0
2019-12-07,Christoph Krenn,USA,0
2019-12-07,Stefan Brennsteiner,USA,0
2019-12-07,Adam Zampa,USA,0
2019-12-07,Cedric Noger,USA,7
2019-12-07,Fabian Wilkens Solheim,USA,0
2019-12-07,Stefano Gross,USA,0
2019-12-07,Hannes Zingerle,USA,0
2019-12-07,Johan Clarey,USA,106
2019-12-07,Bryce Bennett,USA,8
2019-12-07,Martin Cater,USA,10
2019-12-07,Benjamin Thomsen,USA,1
2019-12-07,Mattia Casse,USA,71
2019-12-07,Justin Murisier,USA,8
2019-12-07,Andreas Sander,USA,32
2019-12-07,Dominik Raschner,USA,0
2019-12-07,Brice Roger,USA,5
2019-12-07,Peter Fill,USA,2
2019-12-07,Miha Hrobat,USA,15
2019-12-07,James Crawford,USA,10
2019-12-07,Gilles Roulin,USA,10
2019-12-07,Matteo Marsaglia,USA,2
2019-12-07,Cyprien Sarrazin,USA,0
2019-12-07,Mattias Roenngren,USA,0
2019-12-07,Bostjan Kline,USA,2
2019-12-07,Stefan Rogentin,USA,4
2019-12-07,Sandro Simonet,USA,20
2019-12-07,Max Franz,USA,38
2019-12-07,Brodie Seger,USA,35
2019-12-07,Dominik Paris,USA,204
2019-12-07,Jared Goldberg,USA,10
2019-12-07,Christian Walder,USA,40
2019-12-07,Nils Allegre,USA,46
2019-12-07,Urs Kryenbuehl,USA,8
2019-12-07,Steven Nyman,USA,56
2019-12-07,Mauro Caviezel,USA,163
2019-12-07,Adrien Theaux,USA,87
2019-12-07,Carlo Janka,USA,87
2019-12-07,Christopher Neumayer,USA,6
2019-12-07,Othmar Striedinger,USA,14
2019-12-07,Thomas Dressen,USA,142
2019-12-07,Daniel Danklmaier,USA,20
2019-12-07,Alexander Koell,USA,11
2019-12-07,Matthieu Bailet,USA,34
2019-12-07,Kjetil Jansrud,USA,117
2019-12-07,Maxence Muzaton,USA,19
2019-12-08,Vincent Kriechmayr,USA,212
2019-12-08,Mauro Caviezel,USA,163
2019-12-08,Dominik Paris,USA,204
2019-12-08,Carlo Janka,USA,87
2019-12-08,Matts Olsson,USA,36
2019-12-08,Mathieu Faivre,USA,120
2019-12-08,Kjetil Jansrud,USA,117
2019-12-08,Alexis Pinturault,USA,164
2019-12-08,Beat Feuz,USA,192
2019-12-08,Adrien Theaux,USA,87
2019-12-08,Romed Baumann,USA,18
2019-12-08,Steven Nyman,USA,56
2019-12-08,Jared Goldberg,USA,10
2019-12-08,Benjamin Thomsen,USA,1
2019-12-08,Hannes Reichelt,USA,93
2019-12-08,Max Franz,USA,38
2019-12-08,Christian Walder,USA,40
2019-12-08,Martin Cater,USA,10
2019-12-08,Bryce Bennett,USA,8
2019-12-08,Othmar Striedinger,USA,14
2019-12-08,Niels Hintermann,USA,11
2019-12-08,Nils Allegre,USA,46
2019-12-08,Matthieu Bailet,USA,34
2019-12-08,Klemen Kosi,USA,22
2019-12-08,Emanuele Buzzi,USA,32
2019-12-08,Daniel Danklmaier,USA,20
2019-12-08,Maxence Muzaton,USA,19
2019-12-08,Josef Ferstl,USA,25
2019-12-08,Johan Clarey,USA,106
2019-12-08,Travis Ganong,USA,88
2019-12-08,Thomas Dressen,USA,142
2019-12-08,Sebastian Holzmann,USA,0
2019-12-08,Stefan Hadalin,USA,8
2019-12-08,Manuel Feller,USA,38
2019-12-08,Victor Muffat Jeandet,USA,48
2019-12-08,Erik Read,USA,36
2019-12-08,Pavel Trikhichev,USA,26
2019-12-08,Cyprien Sarrazin,USA,20
2019-12-08,Cedric Noger,USA,12
2019-12-08,Tommy Ford,USA,150
2019-12-08,Loic Meillard,USA,29
2019-12-08,Zan Kranjec,USA,120
2019-12-08,Gino Caviezel,USA,64
2019-12-08,Ryan Cochran-Siegle,USA,96
2019-12-08,Luca De Aliprandini,USA,50
2019-12-08,Marco Schwarz,USA,12
2019-12-08,Leif Kristian Haugen,USA,90
2019-12-08,Henrik Kristoffersen,USA,193
2019-12-08,Lucas Braathen,USA,56
2019-12-08,Mattias Roenngren,USA,7
2019-12-08,Marco Odermatt,USA,170
2019-12-08,Rasmus Windingstad,USA,31
2019-12-08,Stefan Luitz,USA,15
2019-12-08,Manfred Moelgg,USA,37
2019-12-08,Tanguy Nef,USA,9
2019-12-08,Marc Digruber,USA,11
2019-12-08,Mattia Casse,USA,71
2019-12-08,Luca Aerni,USA,14
2019-12-08,Istok Rodes,USA,18
2019-12-08,Sandro Simonet,USA,20
2019-12-08,Alex Vinatzer,USA,22
2019-12-08,Michael Matt,USA,24
2019-12-08,Armand Marchant,USA,3
2019-12-08,Sebastian-Foss Solevaag,USA,29
2019-12-08,Christian Hirschbuehel,USA,36
2019-12-08,Kristoffer Jakobsen,USA,40
2019-12-08,Andre Myhrer,USA,45
2019-12-08,Ramon Zenhaeusern,USA,50
2019-12-08,Daniel Yule,USA,60
2019-12-08,Clement Noel,USA,80
2019-12-08,Thomas Tumler,USA,42
2019-12-08,Aleksander Aamodt Kilde,USA,188
2019-12-08,Linus Strasser,USA,32
2019-12-08,Elias Kolega,USA,12
2019-12-08,Roland Leitinger,USA,22
2019-12-08,Thibaut Favrot,USA,19
2019-12-08,Johannes Strolz,USA,0
2019-12-08,Tommaso Sala,USA,0
2019-12-08,Timon Haugan,USA,0
2019-12-08,Fabio Gstrein,USA,0
2019-12-08,Jean-Baptiste Grange,USA,0
2019-12-08,Blaise Giezendanner,USA,0
2019-12-08,Alexander Prast,USA,0
2019-12-08,Florian Schieder,USA,0
2019-12-08,Marc Rochat,USA,0
2019-12-08,Jan Zabystran,USA,0
2019-12-08,Johannes Kroell,USA,0
2019-12-08,Nicolas Raffort,USA,0
2019-12-08,Samu Torsti,USA,0
2019-12-08,Simon Maurberger,USA,0
2019-12-08,Atle Lie McGrath,USA,0
2019-12-08,Fabian Wilkens Solheim,USA,0
2019-12-08,River Radamus,USA,0
2019-12-08,Adam Zampa,USA,0
2019-12-08,Florian Loriot,USA,0
2019-12-08,Stefan Brennsteiner,USA,0
2019-12-08,Jonathan Nordbotten,USA,0
2019-12-08,Dominik Raschner,USA,3
2019-12-08,Ralph Weber,USA,0
2019-12-08,Julien Lizeroux,USA,0
2019-12-08,Reto Schmidiger,USA,0
2019-12-08,Manuel Schmid,USA,0
2019-12-08,Cameron Alexander,USA,0
2019-12-08,Davide Cazzaniga,USA,0
2019-12-08,Lars Roesti,USA,0
2019-12-08,Aleksandr Andrienko,USA,0
2019-12-08,Justin Murisier,USA,34
2019-12-08,Giovanni Borsotti,USA,0
2019-12-08,Daniele Sorio,USA,0
2019-12-08,Federico Liberatore,USA,0
2019-12-08,Dong-Hyun Jung,USA,0
2019-12-08,Raphael Haaser,USA,0
2019-12-08,Anton Tremmel,USA,0
2019-12-08,Christof Innerhofer,USA,0
2019-12-08,Remy Falgoux,USA,0
2019-12-08,Sam Mulligan,USA,0
2019-12-08,Dominik Stehle,USA,0
2019-12-08,Christoph Krenn,USA,0
2019-12-08,Guglielmo Bosca,USA,0
2019-12-08,Samuel Dupratt,USA,0
2019-12-08,Matteo Marsaglia,USA,2
2019-12-08,Gilles Roulin,USA,10
2019-12-08,James Crawford,USA,10
2019-12-08,Stian Saugestad,USA,0
2019-12-08,Peter Fill,USA,2
2019-12-08,Bostjan Kline,USA,2
2019-12-08,Adrian Smiseth Sejersted,USA,80
2019-12-08,Stefan Rogentin,USA,4
2019-12-08,Dominik Schwaiger,USA,36
2019-12-08,Brice Roger,USA,5
2019-12-08,Brodie Seger,USA,35
2019-12-08,Ted Ligety,USA,72
2019-12-08,Alexander Schmid,USA,15
2019-12-08,Adrian Pertl,USA,0
2019-12-08,Trevor Philp,USA,46
2019-12-08,Markus Monsen,USA,0
2019-12-08,Daniel Hemetsberger,USA,0
2019-12-08,Valentin Giraud Moine,USA,0
2019-12-08,Andreas Sander,USA,32
2019-12-08,Alexander Koell,USA,11
2019-12-08,Miha Hrobat,USA,15
2019-12-08,Marco Pfiffner,USA,0
2019-12-08,Fritz Dopfer,USA,0
2019-12-08,Matej Vidovic,USA,0
2019-12-08,Luke Winters,USA,0
2019-12-08,David Ryding,USA,0
2019-12-08,Riccardo Tonetti,USA,0
2019-12-08,Alexandr Horoshilov,USA,0
2019-12-08,Giuliano Razzoli,USA,0
2019-12-08,Roy Piccard,USA,0
2019-12-08,Albert Popov,USA,0
2019-12-08,Stefano Gross,USA,0
2019-12-08,Hannes Zingerle,USA,4
2019-12-08,Nils Mani,USA,2
2019-12-08,Christopher Neumayer,USA,6
2019-12-08,Urs Kryenbuehl,USA,8
2019-12-08,Filip Zubcic,USA,47
2019-12-08,Matthias Mayer,USA,233
2019-12-08,Felix Monsen,USA,0
2019-12-08,Stefan Babinsky,USA,0
2019-12-15,Jean-Baptiste Grange,FRA,0
2019-12-15,Fabio Gstrein,FRA,0
2019-12-15,Blaise Giezendanner,FRA,0
2019-12-15,Guglielmo Bosca,FRA,0
2019-12-15,Florian Schieder,FRA,0
2019-12-15,Nils Mani,FRA,2
2019-12-15,Jan Zabystran,FRA,0
2019-12-15,Leif Kristian Haugen,FRA,97
2019-12-15,Florian Loriot,FRA,0
2019-12-15,Mattias Roenngren,FRA,7
2019-12-15,Nicolas Raffort,FRA,0
2019-12-15,Hannes Zingerle,FRA,4
2019-12-15,Dominik Raschner,FRA,3
2019-12-15,Felix Monsen,FRA,0
2019-12-15,Stefan Babinsky,FRA,0
2019-12-15,Samuel Dupratt,FRA,0
2019-12-15,Stian Saugestad,FRA,0
2019-12-15,Christoph Krenn,FRA,0
2019-12-15,Johannes Kroell,FRA,0
2019-12-15,Elias Kolega,FRA,28
2019-12-15,Stefan Brennsteiner,FRA,0
2019-12-15,Adam Zampa,FRA,0
2019-12-15,River Radamus,FRA,0
2019-12-15,Fabian Wilkens Solheim,FRA,0
2019-12-15,Cyprien Sarrazin,FRA,20
2019-12-15,Simon Maurberger,FRA,0
2019-12-15,Samu Torsti,FRA,0
2019-12-15,Andre Myhrer,FRA,125
2019-12-15,Atle Lie McGrath,FRA,0
2019-12-15,Daniele Sorio,FRA,0
2019-12-15,Timon Haugan,FRA,0
2019-12-15,Adrian Pertl,FRA,0
2019-12-15,Sebastian Holzmann,FRA,0
2019-12-15,Remy Falgoux,FRA,0
2019-12-15,Alexandr Horoshilov,FRA,15
2019-12-15,Stefan Hadalin,FRA,17
2019-12-15,Federico Liberatore,FRA,0
2019-12-15,Raphael Haaser,FRA,0
2019-12-15,Roy Piccard,FRA,0
2019-12-15,Sam Mulligan,FRA,0
2019-12-15,Luke Winters,FRA,12
2019-12-15,Daniel Hemetsberger,FRA,0
2019-12-15,Valentin Giraud Moine,FRA,0
2019-12-15,David Ryding,FRA,14
2019-12-15,Fritz Dopfer,FRA,10
2019-12-15,Matej Vidovic,FRA,11
2019-12-15,Armand Marchant,FRA,16
2019-12-15,Markus Monsen,FRA,0
2019-12-15,Christof Innerhofer,FRA,0
2019-12-15,Anton Tremmel,FRA,0
2019-12-15,Dong-Hyun Jung,FRA,0
2019-12-15,Tommaso Sala,FRA,0
2019-12-15,Johannes Strolz,FRA,0
2019-12-15,Marc Rochat,FRA,0
2019-12-15,Jonathan Nordbotten,FRA,0
2019-12-15,Dominik Stehle,FRA,0
2019-12-15,Giovanni Borsotti,FRA,0
2019-12-15,Aleksandr Andrienko,FRA,0
2019-12-15,Reto Schmidiger,FRA,0
2019-12-15,Alexis Pinturault,FRA,264
2019-12-15,Julien Lizeroux,FRA,0
2019-12-15,Ralph Weber,FRA,0
2019-12-15,Alexander Prast,FRA,0
2019-12-15,Marco Pfiffner,FRA,0
2019-12-15,Manuel Schmid,FRA,0
2019-12-15,Cameron Alexander,FRA,0
2019-12-15,Davide Cazzaniga,FRA,0
2019-12-15,Lars Roesti,FRA,0
2019-12-15,Riccardo Tonetti,FRA,8
2019-12-15,Sebastian-Foss Solevaag,FRA,58
2019-12-15,Josef Ferstl,FRA,25
2019-12-15,Urs Kryenbuehl,FRA,8
2019-12-15,Aleksander Aamodt Kilde,FRA,188
2019-12-15,Thomas Tumler,FRA,42
2019-12-15,Justin Murisier,FRA,34
2019-12-15,Cedric Noger,FRA,12
2019-12-15,Thibaut Favrot,FRA,19
2019-12-15,Trevor Philp,FRA,46
2019-12-15,Giuliano Razzoli,FRA,5
2019-12-15,Alexander Schmid,FRA,15
2019-12-15,Clement Noel,FRA,80
2019-12-15,Roland Leitinger,FRA,22
2019-12-15,Ramon Zenhaeusern,FRA,50
2019-12-15,Alex Vinatzer,FRA,22
2019-12-15,Sandro Simonet,FRA,20
2019-12-15,Filip Zubcic,FRA,47
2019-12-15,Marc Digruber,FRA,11
2019-12-15,Tanguy Nef,FRA,9
2019-12-15,Pavel Trikhichev,FRA,26
2019-12-15,Thomas Dressen,FRA,142
2019-12-15,Dominik Paris,FRA,204
2019-12-15,Carlo Janka,FRA,87
2019-12-15,Linus Strasser,FRA,32
2019-12-15,Marco Schwarz,FRA,32
2019-12-15,Matts Olsson,FRA,36
2019-12-15,Matthias Mayer,FRA,233
2019-12-15,Daniel Yule,FRA,86
2019-12-15,Victor Muffat Jeandet,FRA,80
2019-12-15,Luca Aerni,FRA,18
2019-12-15,Christian Hirschbuehel,FRA,60
2019-12-15,Loic Meillard,FRA,65
2019-12-15,Mathieu Faivre,FRA,120
2019-12-15,Zan Kranjec,FRA,120
2019-12-15,Tommy Ford,FRA,150
2019-12-15,Albert Popov,FRA,22
2019-12-15,Stefan Luitz,FRA,15
2019-12-15,Kristoffer Jakobsen,FRA,80
2019-12-15,Lucas Braathen,FRA,56
2019-12-15,Erik Read,FRA,36
2019-12-15,Luca De Aliprandini,FRA,50
2019-12-15,Gino Caviezel,FRA,64
2019-12-15,Christopher Neumayer,FRA,6
2019-12-15,Ryan Cochran-Siegle,FRA,96
2019-12-15,Manuel Feller,FRA,38
2019-12-15,Marco Odermatt,FRA,170
2019-12-15,Rasmus Windingstad,FRA,31
2019-12-15,Ted Ligety,FRA,72
2019-12-15,Henrik Kristoffersen,FRA,243
2019-12-15,Michael Matt,FRA,69
2019-12-15,Jared Goldberg,FRA,10
2019-12-15,Peter Fill,FRA,2
2019-12-15,Martin Cater,FRA,10
2019-12-15,Gilles Roulin,FRA,10
2019-12-15,Stefano Gross,FRA,60
2019-12-15,Max Franz,FRA,38
2019-12-15,Hannes Reichelt,FRA,93
2019-12-15,Benjamin Thomsen,FRA,1
2019-12-15,Alexander Koell,FRA,11
2019-12-15,Bryce Bennett,FRA,8
2019-12-15,Mattia Casse,FRA,71
2019-12-15,Andreas Sander,FRA,32
2019-12-15,Brice Roger,FRA,5
2019-12-15,Dominik Schwaiger,FRA,36
2019-12-15,Bostjan Kline,FRA,2
2019-12-15,Adrian Smiseth Sejersted,FRA,80
2019-12-15,Stefan Rogentin,FRA,4
2019-12-15,Beat Feuz,FRA,192
2019-12-15,Matteo Marsaglia,FRA,2
2019-12-15,Brodie Seger,FRA,35
2019-12-15,Othmar Striedinger,FRA,14
2019-12-15,Christian Walder,FRA,40
2019-12-15,Maxence Muzaton,FRA,19
2019-12-15,Johan Clarey,FRA,106
2019-12-15,James Crawford,FRA,10
2019-12-15,Romed Baumann,FRA,18
2019-12-15,Niels Hintermann,FRA,11
2019-12-15,Adrien Theaux,FRA,87
2019-12-15,Kjetil Jansrud,FRA,117
